,0,1
0,27.427656662150078,3335.7829510852475
1,-4.961834558767342,2647.402652439869
2,-27.861195507786324,520.7336953582726
3,-15.346339802355985,3518.9249141712753
4,2.8673269007968534,-3217.700678737567
5,16.851701740372118,224.70198390995134
6,-33.134568223211026,-5426.580997820668
7,21.200995147458737,3237.705330668435
8,5.788042120261581,-5538.9411517577255
9,29.3572882374965,2643.5655687354715
10,-22.848048194384155,-1844.917721322082
11,-21.029962388764098,-8168.068937054424
12,-1.8854103525176356,5399.054416832308
13,-31.374992669353635,-5872.73975886668
14,27.75666671313483,352.30722503338785
15,26.21955560224362,-1465.080447047164
16,-8.58983535929009,-1364.6900852293447
17,32.243915359297695,5561.989432259458
18,-28.002215291624506,-1303.3029063252714
19,8.923083227473246,4560.180086252756
20,2.064564208396983,1942.0037814465252
21,-20.069362862735503,-2364.018908320702
22,-25.056657605561586,-1007.663956732564
23,-0.49803936133455545,-2135.0989567815486
24,-1.7215556400254364,2109.4515328096913
25,-24.471143321201282,-1244.9092798363808
26,-34.273954887472556,-3732.964797870151
27,8.600346788770999,-168.2750759312952
28,3.952011298251081,1180.0349093232396
29,-11.142779842276731,-276.0799990532119
30,-15.830910004337955,1287.020703800535
31,-28.521333166642037,-2089.612319338918
32,-13.866258429811465,3821.209829574002
33,-2.8758397519750303,1149.4619275875018
34,-17.35336633528126,-1615.7020238596378
35,-5.606788564167388,397.5297825938101
36,13.334937010329146,-214.61701104326627
37,25.342458453323236,5479.52400026949
38,2.135987448570634,-2887.677492690719
39,-5.3632537120886745,-263.6900430507737
40,-10.226665016539576,2763.1338351075183
41,5.151861015406687,1508.2545156546375
42,-9.724402465550856,848.4929399746603
43,-15.56367508854189,1474.4086947205374
44,-33.5524139113166,-216.07128874330883
45,22.287744027400585,2384.030350395469
46,-8.030039435270506,-5262.582017173349
47,3.7030215062106175,7301.30946955878
48,-22.9355165185581,-3619.862933829396
49,-13.719217449816266,613.592573257337
50,-15.42640088233519,3867.6080659125537
51,-1.3056277173577193,1808.84276652235
52,-20.960714066403796,-5035.32812232054
53,-25.86945881405733,524.0156569007518
54,-5.256928191464174,-3048.5178200390196
55,-6.740632402472462,1970.7447561749586
56,-27.447018328179862,-3592.5857186478925
57,-14.146038780070517,-814.7241386293362
58,20.4000766042959,-41.282846104640996
59,18.392042931869632,-1816.1670978150987
60,12.932746496645224,548.688644264477
61,-2.068932558090809,4023.6897240001
62,27.727390889566536,1564.2436359753544
63,19.244960960573923,4413.256345460507
64,25.501145384731608,-684.2244275689513
65,10.744853832181912,361.8922007138967
66,21.251425760027853,5201.607961667078
67,-30.898182119815644,317.2383631343845
68,-27.015616063001488,-2486.56014497582
69,-15.997787224446352,1594.2206659691142
70,-31.989757262174628,-880.6593614013428
71,-14.784673479028788,1620.0678632004606
72,24.08335034068545,849.1160534522149
73,8.549996313930565,2674.2953616750333
74,-17.152409998529812,127.98205017888066
75,-31.37461644912543,-2094.556543947049
76,-14.10571296997149,-5373.552615242978
77,-32.58227788883384,-7760.131459155883
78,16.418640867037297,-3185.434178056179
79,-11.413457377382649,-2904.520357497468
80,28.34905714289506,1797.9463616138569
81,4.890368104229991,3349.2833473450196
82,-12.296860092963358,1173.987255135753
83,-4.599211189977087,882.7176515800232
84,-29.013771305275856,-3971.5953089341115
85,28.93996416344502,3845.5898985386716
86,-7.448041879132277,-2633.774231214951
87,-3.122190361546392,795.7815367245935
88,7.37339519643976,-1062.682538195321
89,23.83541513900963,-281.71360440393727
90,9.892433277212579,-5498.168951754134
91,-12.859383710715502,-1775.4259491745192
92,-10.332078117253628,-1996.2360194152297
93,34.03530145263295,1672.0050008354065
94,21.15953006763629,1365.0580887814797
95,-27.14256716893558,-2245.8300908524643
96,-18.840088951040688,2354.6292178782064
97,-21.42822236193387,80.39561732124268
98,20.45373369416339,2932.607054939377
99,-20.951950866504404,2089.3538796684643
100,0.5647316249999533,-1410.4195698216938
101,-16.072952833059976,276.4289334407918
102,-31.3195723095604,-82.35126470501454
103,7.562997472896214,3266.592537740588
104,-20.269089328840018,-1735.9222818072064
105,-9.95598548385344,-2576.9292737540122
106,18.5608032099246,3642.7455518921743
107,31.885716952258164,4606.098270531585
108,-27.49739896451251,3385.853457731339
109,10.669044891043221,3920.9049961981896
110,13.060632042621254,-2935.128884654731
111,2.531647305988583,2294.378871330867
112,-32.31922495031538,-2338.4667290626076
113,11.408365649709749,-6600.081399467453
114,-24.55921614879984,1215.5973669275563
115,25.04254171908548,3233.131677239152
116,-0.08149437329483575,2231.2292093426036
117,-23.495360422504383,-5597.1923869891725
118,-30.341705080328364,-4479.020421278341
119,33.47111837343704,5732.757342203409
120,7.875424814619253,1977.9076724042027
121,29.728930248137463,4674.185690934245
122,-25.492929296182286,2445.3342721074387
123,15.978625338745863,-3044.366358286878
124,7.121944776974721,829.7046555555536
125,19.645728132978782,5933.226917514838
126,-15.672481049409638,2372.1151225450026
127,13.277091035661485,-118.54820109717855
128,33.57286474240855,2493.095950116563
129,-29.92924034595644,-37.947254979426994
130,8.899150051697323,-872.8293417779996
131,-34.25089781141999,-2919.311029231282
132,-4.01297657311954,-1207.833082742517
133,5.770587468307323,738.021173096084
134,1.7619347471353768,2236.126708014275
135,17.651843238229148,-1606.1191481040535
136,-13.96749670026773,340.18379609424824
137,15.712557189593525,-5031.173219149658
138,-34.68106281149702,-2303.1217799055053
139,-2.7101776574580887,-3408.7352450308053
140,26.087718974431457,932.8650176852468
141,8.448393388573196,2233.06958862615
142,8.299683054301005,1949.7568383490063
143,9.584372656687812,4837.400868289078
144,1.7300074880483065,1987.988633751066
145,-30.802408623525196,-2037.7347271994793
146,-6.1951462282839485,2818.6315044843327
147,-16.912349271682775,2082.222347411569
148,-13.487832953284594,2598.145652125562
149,21.77081998001633,-2885.005964578483
150,13.045026440432139,3132.5957266575087
151,25.446943794825813,-1942.0009434621168
152,-20.70285957229187,2326.5098999033207
153,1.7292733329795205,2086.5840268997445
154,-18.058816285749383,-1205.709527725803
155,23.58494762084923,3380.6061765695777
156,-8.46819467173904,1306.0289258451576
157,25.162554927245942,1489.2734688513847
158,-19.036884268082016,2889.989112647675
159,1.3884235475025122,3714.800792013857
160,24.004106615155166,2206.8183661144694
161,-6.450750310473218,1380.2061244661688
162,10.001192915476144,-2556.8778082621675
163,-22.353852288240134,-4022.1655278445887
164,-31.873179876367814,-6210.281138375107
165,23.073476112977986,3215.416776402163
166,8.266371566602324,-2246.097409807858
167,29.53081441855167,3686.6379530453187
168,-33.81590321284236,-1791.175975520183
169,20.842432751235513,-334.27955710497775
170,-16.87303608213748,2983.676322055923
171,11.077939446801908,-312.04698315323856
172,30.795485027672665,3705.9229729694966
173,-18.038117668775257,1974.3734001557445
174,8.076658175282498,-1516.9159198989878
175,-11.278421087486564,-1713.8981275113872
176,-10.102763595011794,-513.0956444729333
177,-32.96762687526242,-1180.1558374903375
178,-32.794126317973145,1905.6823357238582
179,4.0913711244473605,113.81662592508769
180,33.480029581679226,1085.4314807784724
181,30.391417717027505,5415.216581137268
182,15.56440330549788,2768.8204901854106
183,-32.06031961993795,-5802.800355899031
184,8.401227129809321,-3431.282492521402
185,6.8805166137893945,1795.7333347598453
186,9.100378827884203,-5017.5236540937785
